2026-06-30 16:44:52,678 [Worker-7: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is not available. Remote download required.
2026-06-30 16:51:49,773 [Worker-31: Launching mavenrun-2747ab28-5749-40c5-8c22-03278e70f738] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\org.eclipse.sisu.plexus-0.9.0.M3.jar
2026-06-30 16:51:49,773 [Worker-31: Launching mavenrun-2747ab28-5749-40c5-8c22-03278e70f738] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-build-api-0.0.7.jar
2026-06-30 16:51:49,774 [Worker-31: Launching mavenrun-2747ab28-5749-40c5-8c22-03278e70f738] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-build-api-1.2.0.jar
2026-06-30 16:51:49,774 [Worker-31: Launching mavenrun-2747ab28-5749-40c5-8c22-03278e70f738] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-cipher-2.0.jar
2026-06-30 16:51:49,774 [Worker-31: Launching mavenrun-2747ab28-5749-40c5-8c22-03278e70f738] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-classworlds-2.8.0.jar
2026-06-30 16:51:49,775 [Worker-31: Launching mavenrun-2747ab28-5749-40c5-8c22-03278e70f738] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-component-annotations-2.1.0.jar
2026-06-30 16:51:49,775 [Worker-31: Launching mavenrun-2747ab28-5749-40c5-8c22-03278e70f738] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-interpolation-1.27.jar
2026-06-30 16:51:49,776 [Worker-31: Launching mavenrun-2747ab28-5749-40c5-8c22-03278e70f738] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-sec-dispatcher-2.0.jar
2026-06-30 16:51:49,776 [Worker-31: Launching mavenrun-2747ab28-5749-40c5-8c22-03278e70f738] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-utils-3.5.1.jar
2026-06-30 16:51:49,776 [Worker-31: Launching mavenrun-2747ab28-5749-40c5-8c22-03278e70f738] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-xml-3.0.1.jar
